Product Name,Category,Dosage Form,Price,Trademark,Brand Origin,Country,Rating,Continent,General_function,Predicted_Rating
Nước tẩy trang La Roche-Posay Effaclar Micellar Water Ultra Oily Skin cho da dầu (400ml),"Nước tẩy trang, dầu tẩy trang",Viên nén,405600.0,225,Pháp,23,unknown,Europe,1,4.966413688752452
Gel rửa mặt tạo bọt La Roche-Posay Effaclar Purifying Foaming Gel For Oily Sensitive Skin cho da dầu nhạy cảm (200ml),"Sữa rửa mặt (Kem, gel, sữa)",Viên nén,328000.0,225,Pháp,23,unknown,Europe,1,4.9871165659210215
"Gel Ceradan Soothing 50g làm dịu da, dành cho da ngứa, mẩn đỏ",Da bị kích ứng,Viên nén,230000.0,66,Singapore,25,unknown,Asia,6,4.947668426430469
"Gel Ceradan Soothing làm dịu da dành cho da ngứa, mẩn đỏ (10g)",Chăm sóc cơ thể,Kem bôi da,97000.0,178,Singapore,25,unknown,Asia,0,4.976256619144444
"Kem dưỡng da mặt Ziaja Med Atopic Skin Dermatological Formula Face Cream giúp dưỡng ẩm và làm mềm da, giảm khô da (50ml)",Chăm sóc cơ thể,Viên nén,351000.0,468,Ba Lan,1,unknown,Europe,0,4.889112579710016
"Sáp dưỡng môi hồng xinh Vaseline Rosy Lips cung cấp và duy trì độ ẩm cho môi (4,8g)",Son môi,Viên nén,64000.0,446,Anh,38,unknown,Asia,10,4.941534115643261
"Bột hút ẩm chống loét Adapt Stoma Powder Hollister cho vùng da tổn thương, vùng quanh hậu môn nhân tạo (28,3g)",Trị nứt da,Viên nén,265000.0,154,Hoa Kỳ,7,unknown,America,7,4.8537540266817345
Xịt dưỡng ẩm Eucerin Hyaluron Mist Spray cho da nhạy cảm (150ml),Xịt khoáng,Dung dịch,259000.0,118,Đức,23,unknown,Europe,6,4.924119536300808
Gel rửa da sinh lý Ziaja Lipid Dermatological Formula làm sạch làn da hiệu quả (200ml),Chăm sóc da mặt,Viên nén,345000.0,468,Ba Lan,1,unknown,Europe,1,4.922023127499436
"Kem bôi Bestpere Cream Quang Xanh điều trị ghẻ, rận, mẩn ngứa (15g)",Da bị kích ứng,Dạng kem,77000.0,357,Việt Nam,38,unknown,Asia,6,4.942544781294634
"Sáp dưỡng môi mềm mịn Vaseline Lip Therapy Original cung cấp và duy trì độ ẩm cho môi (4,8g)",Son môi,Viên nén,64000.0,446,Anh,11,unknown,Asia,10,4.948185657168914
Dung dịch vệ sinh Proeva Intimate Clearser làm dịu và bảo vệ hiệu quả vùng kín (125ml),Dược mỹ phẩm,Viên nén,199000.0,208,Việt Nam,38,unknown,Asia,1,4.954207445328311
Sữa rửa mặt Cetaphil Oily Skin Cleanser 500ml cho da dầu nhạy cảm,"Sữa rửa mặt (Kem, gel, sữa)",Viên nén,420750.0,68,Canada,5,unknown,America,1,4.872776854567593
"Sữa rửa mặt La Roche-Posay Mela B3 Gel Micro-Peeling Clarifying 200ml mờ thâm nám, dưỡng da sáng và đều màu","Sữa rửa mặt (Kem, gel, sữa)",Viên nén,479200.0,225,Pháp,23,unknown,Europe,1,4.987769500442085
"Kem dưỡng La Roche-Posay Mela B3 Cream SPF 30 dưỡng da mềm mịn, mờ thâm nám, dưỡng da sáng và đều màu",Dưỡng da mặt,Viên nén,788000.0,225,Pháp,23,unknown,Europe,1,4.9733011322438445
"Dầu gội Dược liệu Nguyên Xuân Vàng Hoa Linh 275ml giảm gãy rụng, tóc khô và xơ",Dầu gội dầu xả,Dung dịch,107000.0,296,Việt Nam,38,unknown,Asia,3,4.9503194664294465
"Kem chấm mụn Acnaut Active Cream 15ml Biotrade giảm mụn bọc, mụn đầu đen","Kem trị mụn, gel trị mụn",Viên nén,399000.0,208,Bulgaria,3,unknown,Europe,1,4.97028631254407
"Sữa rửa mặt làm sạch sâu Cerave Developed With Dermatologists Hydrating Cleanser 473ml dành cho da thường, da khô","Sữa rửa mặt (Kem, gel, sữa)",Viên nén,374000.0,67,Hoa Kỳ,23,unknown,Europe,1,4.964367103713871
"Gel tắm gội dịu nhẹ Megaderm CVI Đức Phúc Pharma làm sạch dịu nhẹ, chăm sóc và bảo vệ da (180ml)","Sữa dưỡng thể, kem dưỡng thể",Viên nén,130000.0,64,Việt Nam,38,unknown,Asia,0,4.955499083248444
"Kem Canova Sensive P22 Sifarma làm dịu da, dưỡng ẩm cho da nhạy cảm (50ml)",Dưỡng da mặt,Kem bôi da,490000.0,386,Việt Nam,41,unknown,Europe,1,4.977658064465317
"Gel Canova Rivescal DS Soothing gel Siflarma làm dịu da, ngăn ngừa tiết bã nhờn, giảm ngứa da (50ml)",Giải pháp làn da,Viên nén,435000.0,386,Ý,41,unknown,Europe,6,4.954564741631993
Sữa tắm dưỡng ẩm cho da khô Ato Wash MTGpharm 150ml Cocorang Palm (tuýp),"Sữa tắm, xà bông",Dung dịch,231000.0,62,Hàn Quốc,11,unknown,Asia,0,4.883439343096885
Gel rửa mặt Eucerin Ance Oil Control Pro Acne Solution Cleansing Gel dành cho da mụn (75ml),"Sữa rửa mặt (Kem, gel, sữa)",Nhũ tương (Gel),209000.0,118,Đức,31,unknown,Asia,1,4.954456136756475
"Kem Secalia Balm IsisPharma giúp dưỡng da, tăng cường độ ẩm, chống khô da (200ml)","Sữa dưỡng thể, kem dưỡng thể",Dạng kem,515000.0,189,Pháp,23,unknown,Europe,0,4.949321722068438
"Kem dịu nhẹ ngừa mẫn đỏ Ziaja Med giúp làm dịu nhẹ kích ứng da, giảm mẫn đỏ da, dưỡng ẩm, làm đều màu da (50ml)",Da bị kích ứng,Viên nén,425000.0,468,Ba Lan,1,unknown,Europe,6,4.939310049579808
"Sữa tắm Secalia Shower Cream IsisPharma dưỡng da, giảm khô da, giảm ngứa (200ml)","Sữa dưỡng thể, kem dưỡng thể",Viên nén,340000.0,189,Pháp,23,unknown,Europe,0,4.972660847533917
"Nước xịt khoáng La Roche-Posay Thermal Spring Water Sensitive Skin làm dịu, bảo vệ da cho da nhạy cảm (150ml)",Xịt khoáng,Viên nén,252000.0,225,Pháp,23,unknown,Europe,6,4.948801808472551
Dầu gội ngăn ngừa và giảm rụng tóc Vichy Dercos Energising (200ml),Dầu gội dầu xả,Viên nén,332000.0,449,Pháp,23,unknown,Europe,3,4.956091203053733
Dầu gội Azasun Gamma giúp sạch gàu cho da đầu hết ngứa (120ml),Dầu gội dầu xả,Dung dịch,89000.0,133,Việt Nam,38,unknown,Asia,3,4.761070462380779
"Kem Sensylia 24h IsisPharma giúp da mềm mại, mịn màng và làm giảm kích ứng da (40ml)","Sữa dưỡng thể, kem dưỡng thể",Viên nén,490000.0,189,Pháp,23,unknown,Europe,0,4.982030242026732
"Sữa rửa mặt Fixderma Non Drying Cleanser làm sạch sâu bụi bẩn, dầu nhờn và vi khuẩn (60g)","Sữa rửa mặt (Kem, gel, sữa)",Viên nén,204000.0,124,Mỹ,44,unknown,Asia,1,4.8530913683981085
Nước làm sạch sâu và tẩy trang La Roche-Posay Micellar Water Ultra Sensitive Skin dành cho da nhạy cảm (200ml),Chăm sóc da mặt,Viên nén,340000.0,225,Pháp,23,unknown,Europe,1,4.986173633177826
"Kem Ceradan Ceramide Diaper Cream hỗ trợ làm dịu da, chống hăm tã cho bé (10g)",Chăm sóc cơ thể,Kem bôi da,96000.0,178,Singapore,25,unknown,Asia,0,4.976256619144444
"Dầu gội Fixderma Bioteez-S làm sạch gàu, giảm nhờn da đầu, duy trì độ ẩm cho tóc (75ml)",Dầu gội dầu xả,Viên nén,278000.0,124,Mỹ,44,unknown,Asia,3,4.93523307764849
"Dầu xả dưỡng tóc Kingphar giúp tóc suôn mượt, ngừa rụng tóc, phục hồi tóc hư tổn (200g)",Dầu gội dầu xả,Viên nén,55000.0,208,Việt Nam,38,unknown,Asia,3,4.9223984994940615
Kem Blemish Control Jean D’Arce giúp làm giảm mụn nhanh (30ml),Chăm sóc da mặt,Viên nén,463500.0,195,Việt Nam,43,unknown,Europe,1,4.935132100890503
Dưỡng chất tăng cường khoáng Mineral 89 giúp da khỏe dành cho mọi loại da (50ml),Dưỡng da mặt,Viên nén,920000.0,449,Pháp,23,unknown,Europe,1,4.879129486900674
"Kem Ecze Stop hỗ trợ giảm ngứa, giảm dị ứng, giảm viêm sát khuẩn (35g)",Viêm da cơ địa,Viên nén,165000.0,208,Việt Nam,38,unknown,Asia,6,4.93078008534356
"Nước tẩy trang La Roche-Posay Effaclar Micellar Water Ultra Oily Skin dịu nhẹ, không làm khô da (200ml)",Chăm sóc da mặt,Viên nén,336000.0,225,Pháp,23,unknown,Europe,1,4.974391424407508
"Sữa tắm Cetaphil Pro AD Derma Skin Restoring Wash dành cho da khô, da cơ địa (295ml)","Sữa tắm, xà bông",Dung dịch,440000.0,68,Canada,5,unknown,America,0,4.69732362458129
"Kem dưỡng da Eau Thermale Avène Xeracalm A.D làm dịu cảm giác ngứa, giảm rát da (200ml)","Sữa dưỡng thể, kem dưỡng thể",Viên nén,739000.0,32,Pháp,23,unknown,Europe,0,4.978936568989926
"Kem bôi da Savi - E Perfect 50g Gamma giảm các chứng khô da, nứt nẻ ở gót chân, ngón tay","Dưỡng da bị khô, thiếu ẩm",Viên nén,130000.0,133,Việt Nam,38,unknown,Asia,0,4.915185197831695
"Kem dưỡng da La Roche-Posay Lipikar Baume Ap+ dành cho da bị ngứa, mẩn đỏ cho bé (75ml)","Sữa dưỡng thể, kem dưỡng thể",Viên nén,260000.0,225,Pháp,38,unknown,Asia,0,4.910923759081436
Dung dịch tạo bọt ngăn ngừa mụn Acnes Foaming Wash Rohto sạch khuẩn (150ml),"Sữa rửa mặt (Kem, gel, sữa)",Viên nén,63750.0,10,Nhật Bản,38,unknown,Asia,1,4.990031221032709
Sữa dưỡng ẩm Fixderma Multi Active Moisturizing Lotion cân bằng độ ẩm cho da (150ml),"Sữa dưỡng thể, kem dưỡng thể",Viên nén,337000.0,124,Mỹ,44,unknown,Asia,0,4.799536085947006
Nước làm sạch sâu và tẩy trang La Roche-Posay Micellar Water Ultra Sensitive Skin dành cho da nhạy cảm (400ml),"Nước tẩy trang, dầu tẩy trang",Viên nén,420000.0,225,Pháp,23,unknown,Europe,1,4.9637840364886685
"Dầu gội Vichy Dercos Anti-Pelliculaire Anti-Dandruff Dry Hair giảm gàu, ngứa da đầu (200ml)",Dầu gội dầu xả,Viên nén,332000.0,449,Pháp,36,unknown,Europe,3,4.93614084041653
Gel tắm gội 3 trong 1 cho trẻ từ 1 ngày tuổi Perfecta Baby Rohto dưỡng ẩm da (150ml),"Sữa tắm, xà bông",Viên nén,185000.0,363,Nhật Bản,1,unknown,Europe,0,4.9472200007730995
Kem dưỡng ẩm Gammaphil Moisturizing Cream dành cho mọi loại da (50g),Dưỡng da mặt,Dạng kem,120000.0,133,Việt Nam,38,unknown,Asia,1,4.935882133637969
"Cao Starbalm Sports Balm White làm ấm cơ, giúp cơ thư giãn sau khi vận động (25g)",Massage,Cao,80000.0,392,Hà Lan,10,unknown,Europe,0,4.92999880839811
"Gel Fixderma FCL Alpha-Beta Acne dành chăm sóc da mụn, hạn chế mụn trứng cá, mụn đầu đen (30ml)","Kem trị mụn, gel trị mụn",Viên nén,546000.0,124,Mỹ,44,unknown,Asia,1,4.805134223077762
"Gel chống nắng Fixderma Shadow SPF30+ PA+++ dành cho da nhờn, hỗn hợp, da ra nhiều mồ hôi (75g)",Kem chống nắng da mặt,Viên nén,273000.0,124,Mỹ,44,unknown,Asia,1,4.911927310252912
Sữa rửa mặt làm giảm mụn Fixderma FCL Alpha-Beta Acne Cleanser (200ml),"Sữa rửa mặt (Kem, gel, sữa)",Viên nén,584000.0,124,Mỹ,44,unknown,Asia,1,4.825245080591973
"Serum Auvilys C Vitamin C 30ml Auvi Nature dùng ban ngày, dưỡng da, tăng cường độ ẩm, sáng da",Dưỡng da mặt,Serum,1050000.0,31,Úc,40,unknown,Other,1,4.953352719482078
"Gel Clear Face Anti-Pimple Sebamed pH 5.5 giúp làm giảm mụn,ngăn ngừa mụn, dưỡng ẩm (10ml)",Dưỡng da mặt,Gel,188000.0,382,Đức,43,unknown,Europe,1,4.828906327258167
"Kem ngừa mụn ban ngày Canova Acnell 50+ giúp chăm sóc và dưỡng ẩm cho da bị mụn, da kích ứng và da nhạy cảm (50ml)",Chăm sóc da mặt,Kem bôi da,545000.0,386,Ý,41,unknown,Europe,1,4.950397270246913
"Sữa dưỡng ẩm toàn thân cho bé Baby Sebamed Body Lotion ph 5.5 giúp da không bị khô ráp, dưỡng ẩm toàn thân (200ml)","Sữa dưỡng thể, kem dưỡng thể",Lotion bôi da,279000.0,382,Đức,43,unknown,Europe,0,4.858614255329039
Sữa tắm gội dịu nhẹ toàn thân Baby Sebamed Gentle Wash pH5.5 giúp làm sạch bụi bẩn bám trên da bé (200ml),"Sữa tắm, xà bông",Viên nén,239000.0,382,Đức,43,unknown,Europe,0,4.814374633153727
"Dầu gội Canova Rivescal DS Soothing Shampoo Biomedico làm dịu da, ngăn ngừa tiết bã nhờn (200ml)",Chăm sóc cơ thể,Dung dịch,535000.0,386,Ý,41,unknown,Europe,0,4.942057617232096
"Gel Neotone IsisPharma làm sạch da êm dịu, giúp da trắng sáng (40ml)","Sữa rửa mặt (Kem, gel, sữa)",Gel,169000.0,189,Pháp,23,unknown,Europe,1,4.974501935842636
"Dung dịch vệ sinh phụ nữ Intimate Wash Foam Sebamed giúp làm sạch dịu nhẹ đa vùng kín, giúp ngăn mùi hôi (200ml)",Chăm sóc cơ thể,Dung dịch,310000.0,382,Việt Nam,43,unknown,Europe,0,4.910213570369543
Kem mờ nám Canova 8+2 Sifarma điều trị tăng sắc tố da (50ml),Giải pháp làn da,Dạng kem,750000.0,386,Ý,41,unknown,Europe,6,4.975279773736064
Dầu gội làm sạch gàu dạng dây Head And Shoulders bạc hà mát lạnh (12 gói x 5.7ml),Dầu gội dầu xả,Viên nén,18000.0,164,Hoa Kỳ,31,unknown,Asia,3,4.636541905821252
"Sữa rữa mặt và tắm toàn thân Liquid Face & Body Wash Sebamed giúp làm sạch bụi bẩn, bã nhờn trên da (300ml)","Sữa rửa mặt (Kem, gel, sữa)",Viên nén,380000.0,382,Đức,43,unknown,Europe,1,4.966927983724952
"Dầu gội Hanko Shampoo giúp loại bỏ gàu, nấm, ngứa (100ml)",Dầu gội dầu xả,Dung dịch,220000.0,5,Hàn Quốc,11,unknown,Asia,3,4.877296239279291
Kem dưỡng ẩm Xerolys 10 Thiên Nam dưỡng ẩm và cung cấp dưỡng chất cho da khô và da nhạy cảm (200 ml),"Sữa dưỡng thể, kem dưỡng thể",Viên nén,418000.0,233,Pháp,23,unknown,Europe,0,4.968806028708755
"Gel rửa mặt K3 Aosacleanser Purifying giúp giảm nhờn, mụn, làm sạch da một cách dịu nhẹ (200ml)","Sữa rửa mặt (Kem, gel, sữa)",Nhũ tương (Gel),320000.0,199,Ý,41,unknown,Europe,1,4.959688736308042
Tinh chất Auvihyal Hyaluronic Acid Solution giúp tăng cường độ ẩm và chống nhăn da (20ml),"Dưỡng da bị khô, thiếu ẩm",Viên nén,890000.0,208,Úc,40,unknown,Other,0,4.9614199016046685
"Sữa tắm Dr.EA Body Zolic Body Cleansing Milk 150ml làm sạch sâu cho da, hỗ trợ điều trị viêm da","Sữa tắm, xà bông",Gel,220000.0,99,Thổ Nhĩ Kỳ,32,unknown,Europe,0,4.952127834273528
"Xịt khử mùi Nivea Anti-Perspirant Extra Brightening 8 Super Food giảm tiết mồ hôi, ngăn mùi đến 48h (150ml)","Lăn khử mùi, xịt khử mùi",Viên nén,98000.0,303,Đức,31,unknown,Asia,0,4.983142209881808
Sữa tắm Baby Sebamed Bubble Bath pH5.5 giúp làm sạch bụi bẩn bám trên da bé (200ml),"Sữa tắm, xà bông",Viên nén,208000.0,382,Đức,43,unknown,Europe,0,4.8492100764554324
Kem mờ sẹo C-Section Scars & Stretch Marks Dr. Celine (15g),"Trị sẹo, mờ vết thâm",Dạng kem,190000.0,166,Việt Nam,38,unknown,Asia,7,4.9662958855719275
Sữa tắm gội trẻ em tinh chất hoa cúc Cetaphil Baby Wash And Shampoo With Organic Calendula (230ml),"Sữa tắm, xà bông",Viên nén,187000.0,68,Canada,43,unknown,Europe,0,4.951138930823761
"Sữa dưỡng thể Cetaphil Pro Ad Derma Skin Restoring Moisturizer dành cho da khô, da cơ địa (295ml)","Sữa dưỡng thể, kem dưỡng thể",Viên nén,629000.0,68,Canada,5,unknown,America,0,4.94598793292398
"Kem dưỡng da mặt Eucerin AtoControl Face Cream giảm khô, ngứa và mẩn đỏ (50ml)","Dưỡng da bị khô, thiếu ẩm",Dạng kem,295000.0,118,Đức,23,unknown,Europe,0,4.928403321895702
"Kem dưỡng da mặt Eucerin AtoControl Acute Care Cream giảm khô, ngứa và mẩn đỏ (40ml)",Viêm da cơ địa,Viên nén,483000.0,118,Đức,23,unknown,Europe,6,4.861885900443403
Dầu gội cho da đầu nhạy cảm Eucerin Dermo Capillaire pH5 Mild Shampoo ngăn ngừa khô da đầu (250ml),Chăm sóc tóc - da đầu,Dung dịch,275000.0,118,Đức,23,unknown,Europe,3,4.896570843957407
"Kem dưỡng môi La Roche-Posay Cicaplast Levres giảm tình trạng môi khô, nứt nẻ và kích ứng (7.5ml)",Son môi,Viên nén,215000.0,225,Pháp,23,unknown,Europe,10,4.859809434654847
Gel tắm La Roche-Posay Lipikar Gel Lavant giúp da được làm dịu và làm sạch mọi độc tố (200ml),"Sữa tắm, xà bông",Viên nén,235000.0,225,Pháp,23,unknown,Europe,0,4.987963645669886
"Sữa tắm không cần dùng nước NoRinse Body Bath thay thế cách tắm thông thường (236,6ml)","Sữa tắm, xà bông",Dung dịch,157000.0,208,Hoa Kỳ,7,unknown,America,0,4.969409195483259
Kem ngăn ngừa lão hóa ban đêm Eucerin Hyaluron-Filler Night Cream (50ml),"Tái tạo, chống lão hóa da",Viên nén,1370000.0,118,Đức,23,unknown,Europe,7,4.7636165620070186
Sữa rửa mặt Physiogel Daily Moisture Therapy Dermo-Cleanser 150ml cho da khô,"Sữa rửa mặt (Kem, gel, sữa)",Viên nén,160000.0,338,Anh,23,unknown,Europe,1,4.950131874497405
"Nước cân bằng Eucerin DermatoClean Clarifying Toner giữ ẩm, dịu nhẹ cho da (200ml)",Chăm sóc da mặt,Dung dịch,603000.0,118,Đức,23,unknown,Europe,1,4.919336404192659
"Dầu gội Ducray Kertyol P.S.O Shampoo làm sạch tóc, loại bỏ gàu dạng mảng và vảy nến (125ml)",Dầu gội dầu xả,Viên nén,350000.0,103,Pháp,23,unknown,Europe,3,4.969822711001173
"Kem Fixderma Strallium Stretch Mark Cream cải thiện tính đàn hồi, làm mềm da, loại bỏ vết rạn da (75g)",Trị nứt da,Viên nén,450000.0,124,Mỹ,44,unknown,Asia,7,4.615551768618497
Sữa tắm gội Eucerin Baby Wash & Shampoo làm sạch dịu nhẹ mái tóc và làn da của bé (400ml),"Sữa tắm, xà bông",Dung dịch,280000.0,118,Đức,23,unknown,Europe,0,4.925361746247357
Kem dưỡng Eucerin Hyaluron-Filler Eye SPF15 ngăn ngừa lão hóa vùng mắt (15ml),Xoá nếp nhăn vùng mắt,Viên nén,1080000.0,118,Đức,23,unknown,Europe,2,4.895143474882053
"Dầu gội Ducray Kelual DS Shampoo làm sạch gàu, dịu da đầu và bớt ngứa (100ml)",Dầu gội dầu xả,Viên nén,455000.0,103,Pháp,23,unknown,Europe,3,4.955221056072298
"Lăn chăm sóc thâm quầng mất Emco UltraCream giảm vết nhăn nơi đuôi mắt, dưỡng da vùng mắt (15g)","Trị quầng thâm, bọng mắt",Dạng kem,140000.0,405,Việt Nam,38,unknown,Asia,7,4.90523955200128
Kem che khuyết điểm Eucerin ProAcne Correct Cover Stick giảm mụn thâm (2g),Trang điểm mặt,Viên nén,370000.0,118,Đức,43,unknown,Europe,10,4.815766384127486
Nước tẩy trang Eucerin Pro Acne Acne And Make Up Cleansing Water giảm nhờn trên da (200ml),"Nước tẩy trang, dầu tẩy trang",Viên nén,259000.0,118,Đức,43,unknown,Europe,1,4.940707610710328
Sữa tắm Eucerin pH5 WashLotion Preserves Skin Resilience dành cho da nhạy cảm (1000ml),"Sữa tắm, xà bông",Viên nén,499000.0,118,Đức,31,unknown,Asia,0,4.921108098289708
"Nước hoa hồng Eucerin Acne-Oil Control ProAcne Solution Toner dành cho da mụn, da dầu (200ml)",Toner (nước hoa hồng) / Lotion,Viên nén,389000.0,118,Đức,43,unknown,Europe,1,4.895835003817371
Gel tẩy tế bào chết Eucerin Acne-Oil Control Pro Acne Solution Scrub dành cho da mụn (100ml),Tẩy tế bào chết,Viên nén,279000.0,118,Đức,43,unknown,Europe,7,4.921189239212655
Nước tẩy trang Eucerin DermatoClean Micellar 3 IN 1 dành cho mọi loại da (200ml),"Nước tẩy trang, dầu tẩy trang",Dung dịch,339000.0,118,Đức,43,unknown,Europe,1,4.944290811484989
Kem Ellgy Plus Cracked Heel Cream HOE làm ẩm da gót chân (25g),"Kem dưỡng da tay, chân",Viên nén,85000.0,174,Malaysia,17,unknown,Asia,0,4.889397135383181
Dầu gội Shitinsof Hán Phương - Linh Chi Đen Tóc Danh Nhân Đường 15ml nhuộm đen và dưỡng tóc (3 gói),Đặc trị cho tóc,Viên nén,18000.0,21,Việt Nam,38,unknown,Asia,3,4.2345685897435885
"Sữa rửa mặt Sebamed Clear Face Antibacterial Cleansing Foam kháng khuẩn, ngăn ngừa mụn (50ml)","Sữa rửa mặt (Kem, gel, sữa)",Viên nén,160000.0,382,Đức,43,unknown,Europe,1,4.834668093836026
Sữa rửa mặt dịu nhẹ Eucerin Ultra White+ Spotless Gentle Cleansing Foam dành cho mọi loại da (150g),"Sữa rửa mặt (Kem, gel, sữa)",Dạng kem,519000.0,118,Đức,1,unknown,Europe,1,4.900247990531882
Mặt nạ Dermal tinh chất Collagen dưa leo dưỡng ẩm da (23g),Mặt nạ,Viên nén,15000.0,92,Việt Nam,38,unknown,Asia,1,3.239050877192982
"Dầu gội Sebamed Anti-Dandruff Shampoo sạch gàu, giảm rụng tóc, nấm da đầu (200ml)",Dầu gội dầu xả,Viên nén,333000.0,382,Đức,38,unknown,Asia,3,4.9394663672092385
"Sữa rửa mặt Clear Face Antibacterial Cleansing Foam Sebamed giúp làm sạch bụi bẩn, bã nhờn và tế bào da chết (150ml)","Sữa rửa mặt (Kem, gel, sữa)",Viên nén,360000.0,382,Đức,43,unknown,Europe,1,4.966216760814736
"Cao Starbalm Sports Balm trắng làm ấm cơ, giúp cơ thư giãn sau khi vận động dành cho da nhạy cảm (10g)",Massage,Viên nén,40000.0,392,Hà Lan,10,unknown,Europe,0,4.948188155129362
"Cao đỏ Starbalm làm ấm cơ, giúp cơ thư giãn sau khi vận động (10g)",Massage,Viên nén,45000.0,392,Hà Lan,10,unknown,Europe,0,4.955955388993454
Dầu dừa hoa bưởi Sense Rootie Sense Plus dưỡng tóc khỏe mượt (50ml),Dầu dừa,Viên nén,155000.0,384,Việt Nam,38,unknown,Asia,12,4.947344323391131
Dầu dừa nghệ trắng da Sense Turmeric Sense Plus dưỡng ẩm cho da mặt và mắt vào buổi tối (10ml),"Tái tạo, chống lão hóa da",Viên nén,75000.0,384,Việt Nam,38,unknown,Asia,7,4.895872982278884
Sữa rửa mặt dạng gel giúp làm sạch sâu và giảm bã nhờn trên da Vichy Normaderm Phytosolution Intensive Purifying Gel (200ml),"Sữa rửa mặt (Kem, gel, sữa)",Gel,384000.0,449,Pháp,23,unknown,Europe,1,4.975144311213192
Sữa tắm Corine De Farme Gel Douche Shower Gel dùng cho toàn thân và vùng sinh dục ngoài (250ml),"Sữa tắm, xà bông",Viên nén,145000.0,72,Pháp,23,unknown,Europe,0,4.988049738489402
"Xà phòng Fixderma Moisturizing Bar làm sạch da, dưỡng da và giữ ẩm làm da mềm mịn (100g)","Sữa tắm, xà bông",Viên nén,140000.0,124,Mỹ,44,unknown,Asia,0,4.900134059963366
Sữa rửa mặt cho da nhạy cảm Eucerin PH5 Facial Cleanser Sensitive Skin (400ml),"Sữa rửa mặt (Kem, gel, sữa)",Viên nén,279000.0,118,Đức,43,unknown,Europe,1,4.940896937559733
"Thanh kháng khuẩn Sebamed Cleansing Bar 100g làm sạch da nhạy cảm, da chàm","Sữa tắm, xà bông",Viên nén,150000.0,382,Đức,43,unknown,Europe,0,4.86299288137545
Sữa rửa mặt dịu nhẹ sáng da Eucerin Spotless Brightening Gentle Cleansing Foam dành cho mọi loại da (150ml),"Sữa rửa mặt (Kem, gel, sữa)",Viên nén,519000.0,118,Đức,31,unknown,Asia,1,4.911910840670622
Sữa dưỡng thể trắng da Eucerin Even Skin Spotless Brightening Body Lotion SPF7 (250ml),Chăm sóc cơ thể,Viên nén,280000.0,118,Đức,31,unknown,Asia,0,4.938443424130394
"Kem dưỡng sáng da ban đêm Eucerin Even Skin Spotless Brightening Night giảm vết thâm nám, đốm nâu (50ml)","Kem trị nám, tàn nhang, đốm nâu",Dạng kem,929000.0,118,Đức,1,unknown,Europe,7,4.671301413313656
"Kem Secalia AHA IsisPharma dưỡng ẩm, làm mềm, giảm khô da, giảm kích ứng (200ml)","Dưỡng da bị khô, thiếu ẩm",Viên nén,230000.0,189,Pháp,23,unknown,Europe,0,4.985777845477949
Dầu gội trị gàu Otuna 2.5% giảm viêm da tiết bã nhờn ở da đầu (120ml),Dầu gội dầu xả,Dung dịch,230000.0,323,Ấn Độ,44,unknown,Asia,3,4.772168563513855
"Kem bôi da D79 GSV Cream 15g hỗ trợ điều trị mụn đầu trắng, đầu đen, sẩn và mụn mủ","Kem trị mụn, gel trị mụn",Viên nén,230000.0,357,Việt Nam,38,unknown,Asia,1,4.948280653188577
Gel rửa mặt bí đao Cocoon giúp làm sạch sâu lỗ chân lông (310ml),"Sữa rửa mặt (Kem, gel, sữa)",Viên nén,230000.0,71,Việt Nam,38,unknown,Asia,1,4.975461020936439
"Sữa chống nắng bí đao Cocoon giúp bảo vệ da trước tia UVA, UVB (50ml)",Chống nắng toàn thân,Viên nén,230000.0,71,Việt Nam,38,unknown,Asia,0,4.971886161717084
"Nước dưỡng tóc tinh dầu bưởi Cocoon giảm gãy rụng, nuôi dưỡng da đầu (310ml)","Dưỡng tóc, ủ tóc",Viên nén,230000.0,71,Việt Nam,38,unknown,Asia,3,4.95976515666576
Tinh chất Radical Med Anti-Hair Loss ngừa rụng tóc cho nam (3 ống),Đặc trị cho tóc,Viên nén,230000.0,359,Ba Lan,1,unknown,Europe,3,4.890246236016532
"Mặt nạ nghệ Hưng Yên Cocoon cải thiện bề mặt, giúp da trở nên mịn màng (30ml)",Mặt nạ,Viên nén,230000.0,71,Việt Nam,38,unknown,Asia,1,4.975461020936439
"Sữa chống nắng bí đao Cocoon giúp bảo vệ da trước tia UVA, UVB (5ml)",Chống nắng toàn thân,Viên nén,230000.0,71,Việt Nam,38,unknown,Asia,0,4.971886161717084
Kem dưỡng Eau Thermale Avène Cold Cream 100ml làm mềm dịu cho da nhạy cảm khô đến rất khô,Dưỡng da mặt,Dạng kem,230000.0,32,Pháp,23,unknown,Europe,1,4.9266446041514955
"Nước xịt khoáng Uriage Eau Thermale 150ml bảo vệ da, ngăn ngừa mất nước, làm ẩm da",Chăm sóc da mặt,Viên nén,230000.0,438,Pháp,23,unknown,Europe,1,4.943982634472504
"Serum chàm sữa Nhân Hưng dưỡng ẩm, mềm da, giảm ngứa (20ml)",Chăm sóc cơ thể,Serum,230000.0,298,Việt Nam,38,unknown,Asia,0,4.880329639757683
"Kem xoa bóp Starbalm Massage Lotion hỗ trợ giảm đau cơ, khớp (200ml)",Massage,Viên nén,230000.0,392,Hà Lan,10,unknown,Europe,0,4.922011675915331
